,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_since_years,Success_rate,mean_price,host_in_sfo,licensed,top_amenities_count,host_verification_count
5700,1,94,67,f,0.0,t,t,Group1,Private room in condominium (condo),Private room,2,bath group4,1.0,2.0,30,60,30.0,30.0,60.0,60.0,30.0,60.0,1,1,0,4.0,3.0,5.0,5.0,5.0,f,1,0,1,0,0.48,8.3,0.275,172.0,1.0,0.0,2,3
5701,1,100,62,f,20.0,t,t,Group1,Entire rental unit,Entire home/apt,1,bath group1,1.0,3.0,60,1125,60.0,60.0,1125.0,1125.0,60.0,1125.0,1,1,1,5.0,5.0,5.0,5.0,5.0,f,12,10,2,0,1.0,8.3,0.7045454545454546,43.8,1.0,0.0,3,6
5702,2,70,70,f,404.0,t,t,Group2,Entire rental unit,Entire home/apt,4,bath group1,More than 3,4.0,30,1125,30.0,90.0,1125.0,1125.0,75.4,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,t,17,6,11,0,0.0,1.2,0.9163636363636364,329.0,1.0,0.0,1,6
5703,0,100,100,f,3.0,t,t,Group1,Room in boutique hotel,Private room,4,bath group2,1.0,2.0,1,29,1.0,3.0,29.0,999.0,1.1,987.9,6,6,5,5.0,5.0,5.0,5.0,5.0,t,3,0,3,0,4.62,0.9,0.00545454545454549,1674.6,1.0,0.0,2,2
5704,0,100,99,t,4.0,t,t,Group1,Entire rental unit,Entire home/apt,5,bath group1,3.0,3.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,3,3,1,5.0,5.0,5.0,5.0,5.0,f,14,14,0,0,0.58,5.0,0.8145454545454546,138.0,0.0,0.0,2,6
5705,3,0,0,f,4.0,t,t,Group1,Private room in residential home,Private room,1,bath group4,1.0,1.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,f,1,0,1,0,0.0,8.7,0.0,48.4,0.0,0.0,2,8
5706,0,100,100,f,1.0,t,t,Group1,Entire rental unit,Entire home/apt,2,bath group1,1.0,1.0,30,365,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,t,1,1,0,0,0.0,0.8,0.803939393939394,90.0,0.0,0.0,3,1
5707,2,100,80,t,0.0,t,f,Group2,Private room in rental unit,Private room,2,bath group4,1.0,1.0,30,365,30.0,30.0,365.0,365.0,30.0,365.0,1,1,0,5.0,5.0,5.0,5.0,5.0,f,2,0,2,0,0.16,12.5,0.30393939393939395,70.0,1.0,0.0,1,4
5708,2,80,30,f,0.0,t,f,Group1,Private room in rental unit,Private room,1,bath group4,1.0,1.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,f,2,0,2,0,0.0,0.7,0.525,33.0,1.0,0.0,2,2
5709,0,100,25,f,0.0,t,t,Group1,Entire condominium (condo),Entire home/apt,4,bath group1,1.0,2.0,30,90,30.0,30.0,90.0,90.0,30.0,90.0,0,0,0,0.0,0.0,0.0,0.0,0.0,f,2,2,0,0,0.0,4.9,0.500909090909091,78.0,1.0,0.0,1,6
5710,1,100,93,t,0.0,t,t,Group1,Entire guest suite,Entire home/apt,4,bath group1,2.0,2.0,3,30,3.0,3.0,30.0,30.0,3.0,30.0,22,22,3,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,3.37,9.3,0.6263636363636363,277.1,1.0,1.0,5,5
5711,0,94,95,t,1.0,t,t,Group1,Entire residential home,Entire home/apt,4,bath group1,2.0,3.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,13,13,0,4.77,4.38,4.92,4.85,4.69,f,1,1,0,0,1.77,9.6,1.0,207.5,1.0,0.0,2,5
5712,0,100,96,f,0.0,t,t,Group1,Entire rental unit,Entire home/apt,4,bath group1,2.0,4.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,f,5,5,0,0,0.0,8.4,0.08727272727272728,2500.0,1.0,0.0,3,3
5713,0,100,83,t,0.0,t,f,Group1,Private room in rental unit,Private room,1,bath group2,1.0,1.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,1,1,0,4.0,4.0,5.0,5.0,5.0,f,14,1,13,0,0.65,4.2,0.7440909090909091,62.0,0.0,0.0,2,1
5714,0,100,90,t,0.0,t,t,Group1,Entire guest suite,Entire home/apt,4,bath group1,2.0,2.0,1,29,1.0,3.0,1125.0,1125.0,1.9,1125.0,17,17,4,5.0,5.0,5.0,5.0,4.82,f,1,1,0,0,2.85,7.1,0.478030303030303,280.4,1.0,0.0,2,5
5715,0,100,100,t,0.0,t,f,Group1,Entire condominium (condo),Entire home/apt,6,bath group1,3.0,3.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,36,36,4,4.92,4.97,5.0,4.97,4.97,t,1,1,0,0,5.17,3.9,0.7916666666666667,350.3,1.0,0.0,2,2
5716,1,100,100,t,0.0,t,t,Group1,Entire condominium (condo),Entire home/apt,2,bath group1,1.0,2.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,1,0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.75,5.0,0.9565151515151515,220.5,1.0,1.0,2,7
5717,0,100,100,t,0.0,t,t,Group1,Private room in rental unit,Private room,1,bath group4,1.0,1.0,30,90,30.0,90.0,1125.0,1125.0,86.8,1125.0,2,2,0,5.0,5.0,5.0,5.0,4.5,t,2,0,2,0,0.31,0.6,0.343939393939394,85.6,1.0,0.0,8,1
5718,0,94,100,t,0.0,t,t,Group1,Entire guest suite,Entire home/apt,5,bath group1,2.0,3.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,24,24,0,4.83,4.96,4.96,4.96,4.75,t,1,1,0,0,3.58,0.6,0.0009090909090909705,229.1,0.0,0.0,3,2
5719,0,100,97,f,18.0,t,t,Group1,Entire condominium (condo),Entire home/apt,6,bath group1,3.0,3.0,1,24,1.0,3.0,24.0,24.0,1.8,24.0,1,1,0,5.0,5.0,5.0,5.0,5.0,f,9,4,5,0,0.17,2.2,1.0,525.0,0.0,0.0,2,6
5720,0,100,97,f,18.0,t,t,Group1,other,Private room,2,bath group1,1.0,1.0,1,24,1.0,1.0,24.0,24.0,1.0,24.0,1,1,0,5.0,5.0,5.0,5.0,5.0,f,9,4,5,0,0.16,2.2,1.0,156.2,0.0,0.0,2,6
5721,0,100,97,f,18.0,t,t,Group1,other,Private room,2,bath group1,1.0,1.0,1,24,1.0,1.0,24.0,24.0,1.0,24.0,0,0,0,0.0,0.0,0.0,0.0,0.0,f,9,4,5,0,0.0,2.2,1.0,125.1,0.0,0.0,2,6
5722,0,95,100,f,8.0,t,t,Group1,Private room in rental unit,Private room,4,bath group4,1.0,1.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,2,2,0,4.0,4.0,4.5,5.0,5.0,t,7,0,7,0,0.34,4.5,0.6962121212121212,37.7,1.0,0.0,2,6
5723,0,100,92,t,1.0,t,t,Group1,Private room in condominium (condo),Private room,1,bath group1,1.0,1.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,2,2,1,5.0,5.0,5.0,5.0,5.0,f,2,1,1,0,0.74,7.6,0.31666666666666665,171.1,1.0,1.0,2,4
5724,0,100,100,f,3.0,t,t,Group1,Room in boutique hotel,Private room,3,bath group2,1.0,1.0,1,29,1.0,3.0,999.0,1125.0,1.1,1000.4,43,43,4,4.28,4.35,4.63,4.49,4.79,t,3,0,3,0,6.0,0.9,0.013787878787878793,1674.6,1.0,0.0,2,2
5725,0,100,100,f,3.0,t,t,Group1,Room in boutique hotel,Private room,4,bath group2,1.0,2.0,1,29,1.0,3.0,999.0,1125.0,1.1,1000.4,12,12,0,4.5,4.0,4.42,4.58,4.75,t,3,0,3,0,1.93,0.9,0.00545454545454549,1708.7,1.0,0.0,2,2
5726,0,100,100,t,2.0,t,f,Group1,Entire rental unit,Entire home/apt,4,bath group1,2.0,2.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,5,5,1,4.8,4.8,5.0,5.0,5.0,t,4,4,0,0,0.88,7.1,0.7024242424242424,169.0,1.0,0.0,3,4
5727,0,100,100,t,0.0,t,f,Group1,Entire condominium (condo),Entire home/apt,2,bath group1,1.0,1.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,3,3,1,5.0,4.67,5.0,5.0,5.0,t,1,1,0,0,0.45,5.2,0.8390909090909091,85.4,0.0,0.0,1,2
5728,3,20,25,f,1.0,t,t,Group1,Entire rental unit,Entire home/apt,2,bath group1,1.0,1.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,f,1,1,0,0,0.0,0.7,0.30000000000000004,125.8,0.0,0.0,5,2
5729,1,94,84,f,0.0,t,f,Group1,Private room in rental unit,Private room,4,bath group4,1.0,1.0,30,32,30.0,32.0,32.0,32.0,31.5,32.0,0,0,0,0.0,0.0,0.0,0.0,0.0,f,1,0,1,0,0.0,2.2,0.18575757575757568,2105.8,0.0,0.0,1,2
5730,2,100,100,t,1.0,t,t,Group1,Entire rental unit,Entire home/apt,2,bath group1,1.0,1.0,30,365,30.0,30.0,365.0,365.0,30.0,365.0,2,2,0,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0,0.49,2.3,0.4666666666666667,120.7,0.0,0.0,2,7
5731,0,100,95,t,4.0,t,t,Group1,Entire residential home,Entire home/apt,4,bath group1,1.0,1.0,2,29,2.0,2.0,1125.0,1125.0,2.0,1125.0,18,18,2,4.89,4.83,4.83,4.83,4.83,f,3,3,0,0,2.76,2.6,0.3274242424242424,273.3,1.0,0.0,3,4
5732,0,100,100,t,2.0,t,t,Group1,Entire condominium (condo),Entire home/apt,7,bath group1,3.0,4.0,30,120,30.0,30.0,1125.0,1125.0,30.0,1125.0,1,1,0,5.0,5.0,5.0,5.0,5.0,t,1,1,0,0,0.23,10.5,0.5024242424242424,284.0,0.0,0.0,2,7
5733,0,100,100,f,1.0,t,t,Group1,Entire rental unit,Entire home/apt,2,bath group1,1.0,1.0,30,90,30.0,30.0,90.0,90.0,30.0,90.0,1,1,0,3.0,3.0,3.0,2.0,4.0,f,1,1,0,0,0.44,2.8,0.7192424242424242,180.0,0.0,0.0,2,2
5734,0,100,88,f,1.0,t,t,Group1,Entire loft,Entire home/apt,4,bath group1,1.0,1.0,28,500,28.0,28.0,1125.0,1125.0,28.0,1125.0,3,3,1,5.0,5.0,5.0,5.0,4.67,t,1,1,0,0,0.59,5.7,0.3842424242424243,232.2,1.0,0.0,3,2
5735,0,100,100,f,0.0,t,t,Group1,Entire residential home,Entire home/apt,4,bath group1,2.0,2.0,30,60,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,f,1,1,0,0,0.0,8.3,0.37742424242424233,178.6,1.0,0.0,8,6
5736,2,94,0,f,2.0,t,f,Group1,Entire residential home,Entire home/apt,6,bath group1,3.0,3.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,f,3,2,1,0,0.0,8.7,0.0,225.0,1.0,0.0,2,5
5737,0,99,98,f,662.0,t,t,Group1,Entire rental unit,Entire home/apt,2,bath group1,1.0,1.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,t,4,4,0,0,0.0,2.6,0.08424242424242423,254.0,0.0,0.0,2,6
5738,0,100,80,f,1.0,t,t,Group1,Entire residential home,Entire home/apt,4,bath group1,2.0,2.0,2,7,2.0,2.0,7.0,7.0,2.0,7.0,1,1,0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.15,4.3,0.9166666666666666,675.3,1.0,1.0,3,5
5739,1,100,83,f,1.0,t,t,Group1,other,Entire home/apt,4,bath group1,2.0,2.0,1,3,1.0,1.0,3.0,3.0,1.0,3.0,6,6,2,4.67,4.67,4.67,5.0,5.0,f,1,1,0,0,1.89,4.8,0.11651515151515157,162.8,1.0,0.0,3,7
5740,0,100,96,t,0.0,t,f,Group1,Entire guest suite,Entire home/apt,3,bath group1,1.0,2.0,1,14,1.0,1.0,1125.0,1125.0,1.0,1125.0,44,44,7,4.95,4.93,4.95,4.98,4.73,f,1,1,0,0,6.23,0.6,0.4774242424242424,116.1,1.0,0.0,2,2
5741,0,100,87,t,44.0,t,t,Group1,Private room in rental unit,Private room,2,bath group1,1.0,1.0,30,60,30.0,30.0,60.0,60.0,30.0,60.0,3,3,0,5.0,5.0,5.0,5.0,5.0,f,19,5,14,0,0.56,4.6,0.2416666666666667,58.0,1.0,0.0,2,8
5742,0,100,100,f,0.0,t,t,Group1,Private room in residential home,Private room,2,bath group1,1.0,1.0,1,28,1.0,1.0,28.0,28.0,1.0,28.0,17,17,0,4.88,4.82,4.94,4.65,5.0,t,2,0,2,0,2.38,0.6,0.30000000000000004,109.2,0.0,0.0,2,2
5743,0,100,93,t,0.0,t,t,Group1,Entire rental unit,Entire home/apt,2,bath group1,1.0,1.0,30,92,30.0,30.0,92.0,92.0,30.0,92.0,0,0,0,0.0,0.0,0.0,0.0,0.0,f,5,2,3,0,0.0,1.9,0.16909090909090907,150.0,1.0,0.0,3,4
5744,0,100,100,f,1.0,t,t,Group1,Entire residential home,Entire home/apt,8,bath group1,More than 3,4.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,7,7,1,4.57,4.86,4.86,4.71,5.0,f,2,1,1,0,1.08,10.1,0.9166666666666666,1239.0,1.0,0.0,2,6
5745,0,100,93,t,0.0,t,t,Group1,Entire rental unit,Entire home/apt,2,bath group1,1.0,1.0,30,93,30.0,30.0,93.0,93.0,30.0,93.0,5,5,1,5.0,4.8,5.0,5.0,5.0,f,5,2,3,0,0.87,1.9,0.894090909090909,150.7,1.0,0.0,3,4
5746,1,94,50,f,0.0,t,t,Group1,Entire condominium (condo),Entire home/apt,3,bath group1,1.0,2.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,1,1,0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.21,8.4,0.8881818181818182,150.0,1.0,0.0,2,5
5747,2,94,84,f,1.0,t,t,Group1,Entire condominium (condo),Entire home/apt,4,bath group1,1.0,1.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,1,1,0,5.0,5.0,5.0,5.0,5.0,t,1,1,0,0,0.16,3.6,0.4622727272727273,120.4,0.0,0.0,2,4
5748,0,100,84,f,11.0,t,t,Group1,Entire rental unit,Entire home/apt,2,bath group1,1.0,1.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,2,2,0,3.5,3.0,4.5,4.5,3.0,f,9,9,0,0,0.43,8.4,0.275,130.0,1.0,0.0,1,4
5749,0,100,100,t,1.0,t,f,Group1,Entire rental unit,Entire home/apt,3,bath group1,1.0,1.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,4,4,0,5.0,4.75,5.0,5.0,5.0,t,1,1,0,0,0.86,0.9,0.49409090909090914,118.0,0.0,0.0,2,2
5750,0,100,100,f,1.0,t,t,Group1,Private room in rental unit,Private room,1,bath group4,1.0,1.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,t,1,0,1,0,0.0,4.1,0.30393939393939395,88.5,1.0,0.0,1,5
5751,0,100,84,t,1.0,t,t,Group1,Entire residential home,Entire home/apt,4,bath group1,2.0,2.0,30,180,30.0,30.0,180.0,180.0,30.0,180.0,2,2,1,5.0,5.0,5.0,5.0,4.5,f,2,2,0,0,0.41,11.1,0.21227272727272728,100.8,0.0,0.0,3,7
5752,0,100,100,t,0.0,t,t,Group1,Entire guest suite,Entire home/apt,6,bath group1,2.0,4.0,2,28,2.0,2.0,28.0,28.0,2.0,28.0,24,24,5,4.92,4.96,5.0,4.92,4.96,f,2,2,0,0,4.56,0.6,0.475,205.0,1.0,1.0,6,2
5753,1,100,78,t,19.0,t,t,Group1,Entire residential home,Entire home/apt,4,bath group1,2.0,2.0,3,90,3.0,3.0,90.0,90.0,3.0,90.0,7,7,0,5.0,5.0,5.0,5.0,5.0,f,16,16,0,0,1.15,10.4,0.7833333333333333,336.4,1.0,0.0,2,6
5754,2,94,75,f,0.0,t,t,Group1,Entire condominium (condo),Entire home/apt,4,bath group1,2.0,2.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,3,3,0,4.33,3.67,5.0,4.67,5.0,f,1,1,0,0,0.45,9.8,0.2583333333333333,495.0,1.0,0.0,3,5
5755,0,100,97,t,1.0,t,t,Group2,Private room in residential home,Private room,2,bath group2,1.0,1.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,18,18,4,5.0,5.0,5.0,5.0,4.89,t,2,0,2,0,2.76,9.6,0.2583333333333333,146.4,1.0,1.0,2,6
5756,0,100,100,t,3.0,t,t,Group1,Private room in residential home,Private room,2,bath group3,1.0,1.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,13,13,0,4.85,4.92,5.0,5.0,4.77,t,4,0,4,0,1.93,9.4,0.9583333333333334,116.0,1.0,0.0,2,5
5757,0,100,98,t,4.0,t,f,Group1,Entire residential home,Entire home/apt,4,bath group1,2.0,3.0,2,21,2.0,2.0,1125.0,1125.0,2.0,1125.0,11,11,2,5.0,4.91,5.0,5.0,5.0,t,3,3,0,0,1.66,4.1,0.2578787878787878,304.7,1.0,0.0,2,3
5758,3,48,87,f,24.0,t,t,Group1,other,Shared room,4,bath group3,1.0,4.0,30,365,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,t,23,0,0,23,0.0,7.9,0.0,31.1,1.0,0.0,2,9
5759,0,100,100,t,0.0,t,t,Group1,Entire guest suite,Entire home/apt,2,bath group1,1.0,1.0,2,60,2.0,2.0,1125.0,1125.0,2.0,1125.0,17,17,2,5.0,4.94,5.0,5.0,4.88,t,1,1,0,0,2.8,0.6,0.3522727272727273,160.7,0.0,0.0,4,2
5760,0,100,100,t,1.0,t,t,Group1,Private room in condominium (condo),Private room,2,bath group4,1.0,1.0,2,90,2.0,2.0,1125.0,1125.0,2.0,1125.0,37,37,5,4.97,5.0,4.97,4.95,4.92,f,2,0,2,0,5.69,9.2,0.3987878787878788,103.9,1.0,0.0,7,5
5761,1,100,86,t,4.0,t,t,Group1,Private room in residential home,Private room,2,bath group2,1.0,1.0,30,92,30.0,30.0,1125.0,1125.0,30.0,1125.0,2,2,0,4.5,5.0,5.0,5.0,5.0,f,5,0,5,0,0.38,8.3,0.2427272727272728,45.0,0.0,0.0,4,2
5762,2,70,70,f,404.0,t,t,Group1,Entire residential home,Entire home/apt,4,bath group1,3.0,3.0,30,1125,30.0,90.0,1125.0,1125.0,75.4,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,t,17,6,11,0,0.0,1.2,0.16636363636363638,286.0,1.0,0.0,1,6
5763,1,100,80,f,0.0,t,t,Group1,Entire rental unit,Entire home/apt,3,bath group1,2.0,2.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,f,3,3,0,0,0.0,4.8,0.29166666666666663,116.0,1.0,0.0,3,8
5764,1,90,100,f,0.0,t,t,Group1,Entire rental unit,Entire home/apt,4,bath group1,1.0,2.0,30,365,30.0,30.0,365.0,365.0,30.0,365.0,2,2,0,5.0,5.0,5.0,5.0,5.0,f,3,3,0,0,0.34,6.2,0.20924242424242423,81.0,1.0,0.0,4,1
5765,0,94,75,f,75.0,t,t,Group1,Private room in rental unit,Private room,2,bath group3,1.0,1.0,365,1125,365.0,365.0,1125.0,1125.0,365.0,1125.0,1,1,0,1.0,5.0,5.0,2.0,3.0,f,56,0,56,0,0.16,2.6,0.008333333333333304,54.0,1.0,0.0,2,6
5766,0,100,83,f,15.0,t,t,Group1,Entire rental unit,Entire home/apt,2,bath group1,1.0,1.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,f,17,17,0,0,0.0,2.2,0.5583333333333333,85.0,1.0,0.0,2,6
5767,0,100,90,f,32.0,t,t,Group1,Entire rental unit,Entire home/apt,2,bath group1,1.0,1.0,30,180,30.0,30.0,1125.0,1125.0,30.0,1125.0,1,1,0,4.0,4.0,4.0,4.0,5.0,t,29,29,0,0,0.81,4.7,0.5509090909090909,70.4,1.0,0.0,2,3
5768,0,100,95,f,27.0,t,t,Group1,Entire rental unit,Entire home/apt,3,bath group1,1.0,2.0,30,182,30.0,30.0,182.0,182.0,30.0,182.0,2,2,1,5.0,5.0,5.0,5.0,5.0,t,25,25,0,0,0.72,5.4,0.6583333333333333,122.1,1.0,0.0,2,6
5769,0,100,100,f,0.0,t,t,Group1,Private room in residential home,Private room,4,bath group4,2.0,2.0,1,28,1.0,1.0,28.0,28.0,1.0,28.0,34,34,2,4.65,4.65,4.76,4.62,4.88,t,2,0,2,0,5.05,0.6,0.31666666666666665,154.6,0.0,0.0,2,2
5770,0,100,100,f,1.0,t,f,Group2,Entire condominium (condo),Entire home/apt,6,bath group1,2.0,4.0,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0,3,3,0,5.0,4.33,4.67,4.67,4.67,t,2,2,0,0,0.46,6.5,0.2583333333333333,325.3,1.0,0.0,2,4
5771,0,100,100,t,0.0,t,t,Group1,Private room in residential home,Private room,1,bath group4,1.0,1.0,30,150,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,t,2,0,2,0,0.0,9.1,0.9972727272727273,43.3,1.0,0.0,2,5
5772,1,100,100,f,1.0,t,t,Group1,Private room in rental unit,Private room,1,bath group3,1.0,1.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,1,1,0,4.0,4.0,5.0,5.0,5.0,f,2,0,2,0,0.19,5.3,0.275,56.0,0.0,0.0,2,5
5773,0,100,100,t,0.0,t,t,Group1,Private room in residential home,Private room,1,bath group4,1.0,1.0,30,190,30.0,30.0,1125.0,1125.0,30.0,1125.0,3,3,0,5.0,5.0,5.0,5.0,5.0,t,2,0,2,0,0.56,9.1,0.8957575757575758,48.2,1.0,0.0,2,5
5774,2,51,30,f,219.0,t,t,Group1,other,Private room,2,bath group2,1.0,1.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,f,2,1,1,0,0.0,7.4,0.0,296.4,0.0,0.0,3,6
5775,0,100,83,t,11.0,t,t,Group1,Private room in rental unit,Private room,1,bath group4,1.0,1.0,32,1125,32.0,32.0,1125.0,1125.0,32.0,1125.0,2,2,0,5.0,5.0,5.0,5.0,5.0,f,12,0,12,0,0.56,11.7,0.75,63.0,1.0,0.0,2,8
5776,0,100,90,f,32.0,t,t,Group1,Entire rental unit,Entire home/apt,3,bath group1,1.0,1.0,30,180,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0.0,0.0,0.0,0.0,0.0,t,29,29,0,0,0.0,4.7,0.7554545454545455,125.0,1.0,0.0,2,3
5777,1,100,94,t,0.0,t,t,Group1,Entire serviced apartment,Entire home/apt,2,bath group1,1.0,1.0,30,90,30.0,30.0,1125.0,1125.0,30.0,1125.0,1,1,0,5.0,5.0,5.0,5.0,5.0,t,2,2,0,0,0.18,9.5,0.9833333333333333,120.0,1.0,0.0,2,7
5778,0,100,100,f,0.0,t,f,Group1,Private room in residential home,Private room,2,bath group4,1.0,1.0,2,28,2.0,2.0,28.0,28.0,2.0,28.0,19,19,2,4.74,4.47,5.0,4.84,4.74,f,1,0,1,0,2.79,0.6,0.4181818181818182,127.1,0.0,0.0,3,2
5779,1,100,78,t,1.0,t,t,Group1,Entire guest suite,Entire home/apt,4,bath group1,1.0,2.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,21,21,4,4.95,4.95,4.95,5.0,4.86,f,1,1,0,0,3.25,9.1,0.7,187.6,1.0,0.0,2,7
5780,0,100,100,t,1.0,t,t,Group1,Entire guest suite,Entire home/apt,7,bath group1,3.0,4.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,47,47,2,4.91,4.98,4.96,4.98,4.89,t,1,1,0,0,6.95,6.4,0.29015151515151527,300.1,1.0,1.0,4,6
5781,0,100,94,f,3.0,t,t,Group1,Entire residential home,Entire home/apt,2,bath group1,1.0,2.0,30,365,30.0,30.0,365.0,365.0,30.0,365.0,1,1,0,5.0,5.0,5.0,5.0,5.0,f,3,3,0,0,0.23,5.9,0.20833333333333326,120.0,1.0,0.0,2,7
5782,0,100,99,t,1.0,t,t,Group1,Entire guest suite,Entire home/apt,4,bath group1,1.0,1.0,2,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,27,27,5,5.0,5.0,5.0,4.96,4.96,t,1,1,0,0,7.3,9.6,0.6083333333333333,175.6,1.0,0.0,2,9
5783,0,100,75,f,3.0,t,t,Group1,Private room in condominium (condo),Private room,1,bath group2,1.0,1.0,30,365,30.0,30.0,365.0,365.0,30.0,365.0,0,0,0,0.0,0.0,0.0,0.0,0.0,f,1,0,1,0,0.0,9.2,0.4666666666666667,54.6,0.0,0.0,2,7
5784,0,100,55,t,0.0,t,t,Group1,Entire condominium (condo),Entire home/apt,2,bath group1,2.0,2.0,30,365,30.0,30.0,365.0,365.0,30.0,365.0,2,2,0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.47,5.4,0.2821212121212121,198.0,1.0,0.0,2,7
5785,1,100,100,f,0.0,t,f,Group1,other,Entire home/apt,8,bath group1,More than 3,5.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,6,6,1,4.83,4.67,5.0,5.0,5.0,f,1,1,0,0,1.34,0.6,0.0009090909090909705,1973.8,1.0,0.0,8,2
5786,2,100,100,f,0.0,t,t,Group2,Entire residential home,Entire home/apt,4,bath group1,2.0,2.0,30,90,30.0,30.0,90.0,90.0,30.0,90.0,1,1,0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.36,6.5,0.9583333333333334,100.0,1.0,0.0,4,8
5787,0,71,100,f,0.0,t,f,Group1,Room in hotel,Private room,4,bath group1,1.0,1.0,1,28,1.0,1.0,1.0,28.0,1.0,24.5,0,0,0,0.0,0.0,0.0,0.0,0.0,t,11,0,11,0,0.0,2.2,0.07636363636363641,175.0,1.0,0.0,0,2
5788,0,71,100,f,0.0,t,f,Group1,Room in hotel,Private room,4,bath group1,1.0,1.0,1,28,1.0,1.0,1.0,28.0,1.0,26.2,0,0,0,0.0,0.0,0.0,0.0,0.0,t,11,0,11,0,0.0,2.2,0.010000000000000009,175.0,1.0,0.0,0,2
5789,0,71,100,f,0.0,t,f,Group1,Room in hotel,Private room,4,bath group1,1.0,1.0,1,28,1.0,1.0,1.0,28.0,1.0,26.3,0,0,0,0.0,0.0,0.0,0.0,0.0,t,11,0,11,0,0.0,2.2,0.009090909090909038,195.0,1.0,0.0,0,2
